source_file,block_id,major_line,group_company,subsidiary,effective_date,disposition_date,overall_rate_effect_header,indicated_pct,impact_pct,written_premium_change,policyholders_affected,written_premium_for_program,maximum_pct,minimum_pct,filing_action,data_n_a
1,4fedeb351ee3,PPA,Insurance Group,Progressive Direct Insurance Company,04/05/24,02/07/24,7.8,7.8,4.3,106915,5556,2486404,202.9,-56.4,Rate,False
1,4fedeb351ee3,PPA,Insurance Group,Progressive Northern Insurance Company,04/05/24,02/07/24,7.8,7.8,-8.3,-107363,2849,1287327,175.7,-44.5,Rate,False
1,b48893522076,HO,,Windsor-Mount Joy Mutual Insurance Company,03/01/24,02/01/24,7.33,7.33,7.33,364549,4518,4975147,14.39,0.36,Rate,False
1,35544dfcc402,HO,,Foremost Property and Casualty Insurance Company,04/01/24,02/01/24,,58.3,9.9,129284,1569,1305896,14.1,4.6,Rate,False
1,33127b127ff1,HO,,"Foremost Insurance Company  Grand Rapids, Michigan",04/01/24,02/01/24,,22.8,8.4,280355,3141,3337562,0.0,14.8,Rate,False
1,83fd1a59eb87,PPA,,Sentry Select Insurance Company,03/01/24,01/29/24,15.8,15.8,17.5,72587,671,414786,25.2,5.9,Rate,False
1,088919d4b5b2,PPA,,Integon Indemnity Corporation,02/23/24,01/29/24,26.8,26.8,14.9,4852748,10060,37490814,27.7,5.1,Rate,False
1,ba0d736d80f7,HO,,Foremost Property and Casualty Insurance Company,02/15/24,01/29/24,58.3,58.3,9.9,129284,1569,1305896,14.1,4.6,Rate,False
1,5e95edd9e3e4,HO,,"Foremost Insurance Company  Grand Rapids, Michigan",02/15/24,01/29/24,22.8,22.8,8.4,280355,3141,3337562,0.0,14.8,Rate,False
1,3875d835ee75,PPA,,Essentia Insurance Company,04/15/24,01/29/24,24.414,24.414,8.838,208132,4643,2354980,36.97,-6.667,Rate,False
1,1f5ea5628221,HO,,American Modern Property and Casualty Insurance Company,05/08/24,01/25/24,13.3,13.3,9.0,372543,3932,4137338,113.3,0.0,Rate,False
1,27ce033a6ad0,PPA,,Integon National Insurance Company,04/01/24,01/24/24,,0.0,0.0,0,0,0,0.0,0.0,Rate,False
1,a0360987f74f,PPA,,Allstate Property and Casualty Insurance Company,01/29/24,01/24/24,,0.0,0.0,0,20772,73233940,48.0,-7.1,Rate,False
1,c7ffa103a2b6,PPA,,LM General Insurance Company,02/24/24,01/23/24,,31.8,7.7,3287294,14224,42486832,15.0,0.0,Rate,False
1,c7ffa103a2b6,PPA,,LM Insurance Corporation,02/24/24,01/23/24,,31.8,5.9,28203,134,481244,15.0,0.0,Rate,False
1,b3a3807d0c63,HO,,Allstate Vehicle and Property Insurance Company,01/29/24,01/18/24,24.3,24.3,15.0,2556329,15978,17042195,25.8,4.3,Rate,False
1,932f86134a56,PPA,,Encompass Indemnity Company,04/25/24,01/18/24,,21.2,9.4,57641,182,613207,14.7,7.0,Rate,False
1,061716d4c69c,PPA,,Encompass Insurance Company of America,02/19/24,01/17/24,,21.2,10.5,696728,2215,6635507,15.0,6.3,Rate,False
1,49b12947e525,PPA,Ins Group,GEICO Advantage Insurance Company,01/22/24,01/17/24,,9.7,5.5,5191633,38826,94393328,12.5,-1.7,Rate,False
1,49b12947e525,PPA,Ins Group,GEICO Casualty Company,01/22/24,01/17/24,,8.1,5.3,39362,175,742674,9.4,0.8,Rate,False
1,49b12947e525,PPA,Ins Group,GEICO Choice Insurance Company,01/22/24,01/17/24,,16.8,6.7,2047303,9679,30556756,12.5,1.9,Rate,False
1,49b12947e525,PPA,Ins Group,GEICO General Insurance Company,01/22/24,01/17/24,,14.1,8.3,1689439,7221,20354686,19.5,1.0,Rate,False
1,49b12947e525,PPA,Ins Group,GEICO Indemnity Company,01/22/24,01/17/24,,8.1,5.3,248506,1246,4688793,15.0,0.8,Rate,False
1,49b12947e525,PPA,Ins Group,GEICO Secure Insurance Company,01/22/24,01/17/24,,15.4,6.7,634035,2193,9463208,12.5,2.9,Rate,False
1,49b12947e525,PPA,Ins Group,Government Employees Insurance Company,01/22/24,01/17/24,,14.1,8.3,658037,2845,7928154,20.4,1.4,Rate,False
1,6312f1621032,PPA,,National General Assurance Company,02/16/24,01/16/24,,14.5,11.9,160994,665,1517866,19.8,0.0,Rate,False
1,98a7d527747a,PPA,,Nutmeg Insurance Company,03/07/24,01/12/24,,0.0,14.9,66895,414,448959,15.0,2.0,Rate,False
1,395920d1ad7a,HO,,Integon National Insurance Company,04/01/24,01/12/24,,0.0,0.0,0,0,0,0.0,0.0,Rate,False
1,cf0c4cea4b1d,PPA,,LM General Insurance Company,02/24/24,01/11/24,31.8,31.8,7.7,3287294,14224,42486832,15.0,0.0,Rate,False
1,cf0c4cea4b1d,PPA,,LM Insurance Corporation,02/24/24,01/11/24,31.8,31.8,5.9,28203,134,481244,15.0,0.0,Rate,False
1,cf0c4cea4b1d,PPA,,LM General Insurance Company,02/24/24,01/11/24,31.8,31.8,7.7,3287294,14224,42486832,15.0,0.0,Rate,False
1,cf0c4cea4b1d,PPA,,LM Insurance Corporation,02/24/24,01/11/24,31.8,31.8,5.9,28203,134,481244,15.0,0.0,Rate,False
1,fbd09c7a593d,PPA,,,02/12/24,01/10/24,,,,,,,,,Rate,True
1,50fa7b6e50d9,PPA,,Liberty Insurance Corporation,01/16/24,01/10/24,31.8,31.8,8.7,4425,9,50607,11.6,7.5,Rate,False
1,50fa7b6e50d9,PPA,,Liberty Mutual Fire Insurance Company,01/16/24,01/10/24,31.8,31.8,8.0,392676,1126,4911045,20.1,3.9,Rate,False
1,50fa7b6e50d9,PPA,,The First Liberty Insurance Corporation,01/16/24,01/10/24,31.8,31.8,7.8,11906,34,151896,12.3,6.2,Rate,False
1,50fa7b6e50d9,PPA,,Liberty Insurance Corporation,01/16/24,01/10/24,31.8,31.8,8.7,4425,9,50607,11.6,7.5,Rate,False
1,50fa7b6e50d9,PPA,,Liberty Mutual Fire Insurance Company,01/16/24,01/10/24,31.8,31.8,8.0,392676,1126,4911045,20.1,3.9,Rate,False
1,50fa7b6e50d9,PPA,,The First Liberty Insurance Corporation,01/16/24,01/10/24,31.8,31.8,7.8,11906,34,151896,12.3,6.2,Rate,False
1,50fa7b6e50d9,PPA,,Liberty Insurance Corporation,01/16/24,01/10/24,31.8,31.8,8.7,4425,9,50607,11.6,7.5,Rate,False
1,50fa7b6e50d9,PPA,,Liberty Mutual Fire Insurance Company,01/16/24,01/10/24,31.8,31.8,8.0,392676,1126,4911045,20.1,3.9,Rate,False
1,50fa7b6e50d9,PPA,,The First Liberty Insurance Corporation,01/16/24,01/10/24,31.8,31.8,7.8,11906,34,151896,12.3,6.2,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Advantage Insurance Company,01/22/24,01/10/24,15.4,9.7,5.5,5191633,38826,94393328,12.5,-1.7,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Casualty Company,01/22/24,01/10/24,15.4,8.1,5.3,39362,175,742674,9.4,0.8,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Choice Insurance Company,01/22/24,01/10/24,15.4,16.8,6.7,2047303,9679,30556756,12.5,1.9,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO General Insurance Company,01/22/24,01/10/24,15.4,14.1,8.3,1689439,7221,20354686,19.5,1.0,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Indemnity Company,01/22/24,01/10/24,15.4,8.1,5.3,248506,1246,4688793,15.0,0.8,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Secure Insurance Company,01/22/24,01/10/24,15.4,15.4,6.7,634035,2193,9463208,12.5,2.9,Rate,False
1,dcdd23a83998,PPA,Ins Group,Government Employees Insurance Company,01/22/24,01/10/24,15.4,14.1,8.3,658037,2845,7928154,20.4,1.4,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Advantage Insurance Company,01/22/24,01/10/24,16.8,9.7,5.5,5191633,38826,94393328,12.5,-1.7,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Casualty Company,01/22/24,01/10/24,16.8,8.1,5.3,39362,175,742674,9.4,0.8,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Choice Insurance Company,01/22/24,01/10/24,16.8,16.8,6.7,2047303,9679,30556756,12.5,1.9,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO General Insurance Company,01/22/24,01/10/24,16.8,14.1,8.3,1689439,7221,20354686,19.5,1.0,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Indemnity Company,01/22/24,01/10/24,16.8,8.1,5.3,248506,1246,4688793,15.0,0.8,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Secure Insurance Company,01/22/24,01/10/24,16.8,15.4,6.7,634035,2193,9463208,12.5,2.9,Rate,False
1,dcdd23a83998,PPA,Ins Group,Government Employees Insurance Company,01/22/24,01/10/24,16.8,14.1,8.3,658037,2845,7928154,20.4,1.4,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Advantage Insurance Company,01/22/24,01/10/24,9.7,9.7,5.5,5191633,38826,94393328,12.5,-1.7,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Casualty Company,01/22/24,01/10/24,9.7,8.1,5.3,39362,175,742674,9.4,0.8,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Choice Insurance Company,01/22/24,01/10/24,9.7,16.8,6.7,2047303,9679,30556756,12.5,1.9,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO General Insurance Company,01/22/24,01/10/24,9.7,14.1,8.3,1689439,7221,20354686,19.5,1.0,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Indemnity Company,01/22/24,01/10/24,9.7,8.1,5.3,248506,1246,4688793,15.0,0.8,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Secure Insurance Company,01/22/24,01/10/24,9.7,15.4,6.7,634035,2193,9463208,12.5,2.9,Rate,False
1,dcdd23a83998,PPA,Ins Group,Government Employees Insurance Company,01/22/24,01/10/24,9.7,14.1,8.3,658037,2845,7928154,20.4,1.4,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Advantage Insurance Company,01/22/24,01/10/24,14.1,9.7,5.5,5191633,38826,94393328,12.5,-1.7,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Casualty Company,01/22/24,01/10/24,14.1,8.1,5.3,39362,175,742674,9.4,0.8,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Choice Insurance Company,01/22/24,01/10/24,14.1,16.8,6.7,2047303,9679,30556756,12.5,1.9,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO General Insurance Company,01/22/24,01/10/24,14.1,14.1,8.3,1689439,7221,20354686,19.5,1.0,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Indemnity Company,01/22/24,01/10/24,14.1,8.1,5.3,248506,1246,4688793,15.0,0.8,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Secure Insurance Company,01/22/24,01/10/24,14.1,15.4,6.7,634035,2193,9463208,12.5,2.9,Rate,False
1,dcdd23a83998,PPA,Ins Group,Government Employees Insurance Company,01/22/24,01/10/24,14.1,14.1,8.3,658037,2845,7928154,20.4,1.4,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Advantage Insurance Company,01/22/24,01/10/24,8.1,9.7,5.5,5191633,38826,94393328,12.5,-1.7,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Casualty Company,01/22/24,01/10/24,8.1,8.1,5.3,39362,175,742674,9.4,0.8,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Choice Insurance Company,01/22/24,01/10/24,8.1,16.8,6.7,2047303,9679,30556756,12.5,1.9,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO General Insurance Company,01/22/24,01/10/24,8.1,14.1,8.3,1689439,7221,20354686,19.5,1.0,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Indemnity Company,01/22/24,01/10/24,8.1,8.1,5.3,248506,1246,4688793,15.0,0.8,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Secure Insurance Company,01/22/24,01/10/24,8.1,15.4,6.7,634035,2193,9463208,12.5,2.9,Rate,False
1,dcdd23a83998,PPA,Ins Group,Government Employees Insurance Company,01/22/24,01/10/24,8.1,14.1,8.3,658037,2845,7928154,20.4,1.4,Rate,False
1,a28c1599ec86,PPA,,Glacier Insurance Company,01/13/24,01/10/24,12.9,12.9,6.4,61019,784,951156,12.9,2.6,Rate,False
1,a0ce7d626c14,HO,,Homesite Insurance Company,03/10/24,01/10/24,8.8,8.8,8.6,372579,3473,4353791,9.6,1.7,Rate,False
1,2af93bf44395,PPA,,Nutmeg Insurance Company,02/01/24,01/10/24,,0.0,14.9,66895,414,448959,15.0,2.0,Rate,False
1,77601b66fb73,PPA,,National General Assurance Company,01/12/24,01/10/24,14.5,14.5,11.9,160994,665,1517866,19.8,0.0,Rate,False
1,16d78f72578e,HO,,Southern Insurance Company of Virginia,03/01/24,01/10/24,14.3,14.3,10.0,58021,633,580206,,,Rate,False
1,2bb2469ee8fc,PPA,BAMR US PC Group,American National Property And Casualty Company,03/21/24,01/10/24,10.9,10.9,4.6,128595,1179,2773160,10.3,0.0,Rate,False
1,870daed146fd,HO,Amica Mutual Group,Amica Mutual Insurance Company,03/01/24,01/10/24,26.5,26.5,19.0,704549,3087,3708152,24.5,4.4,Rate,False
1,f63b0240d43d,PPA,,Allstate Property and Casualty Insurance Company,01/22/24,01/10/24,18.5,18.5,15.0,9553405,20773,63689366,27.2,0.6,Rate,False
1,1d4186c92cb4,HO,,Goodville Mutual Casualty Company,01/15/24,12/20/23,,18.5,7.5,166888,2402,2225168,79.1,2.6,Rate,False
1,f916b25b1062,HO,,Goodville Mutual Casualty Company,01/01/24,12/19/23,18.5,18.5,7.5,166888,2402,2225168,79.1,2.6,Rate,False
1,baef117123ca,PPA,,Encompass Insurance Company of America,02/25/24,12/15/23,21.2,21.2,10.5,696728,2215,6635507,15.0,6.3,Rate,False
1,636c1a99ff26,PPA,,Encompass Indemnity Company,02/25/24,12/15/23,21.2,21.2,9.4,57641,182,613207,14.7,7.0,Rate,False
1,f97234c45615,PPA,,Allstate Property and Casualty Insurance Company,01/22/24,12/14/23,,0.0,0.0,0,20772,65888009,48.0,-7.0,Rate,False
1,c491099bedbd,PPA,Cas Group,Nationwide General Insurance Company,01/27/24,12/12/23,26.1,26.1,19.8,1863662,4149,9412432,30.2,3.8,Rate,False
1,c491099bedbd,PPA,Cas Group,Nationwide Mutual Insurance Company,01/27/24,12/12/23,26.1,26.1,14.0,3638109,8508,25986496,15.4,0.0,Rate,False
1,c491099bedbd,PPA,Cas Group,Nationwide Property and Casualty Insurance Company,01/27/24,12/12/23,26.1,26.1,19.8,8502049,15949,42939641,26.6,0.0,Rate,False
1,c491099bedbd,PPA,Cas Group,Nationwide General Insurance Company,01/27/24,12/12/23,26.1,26.1,19.8,1863662,4149,9412432,30.2,3.8,Rate,False
1,c491099bedbd,PPA,Cas Group,Nationwide Mutual Insurance Company,01/27/24,12/12/23,26.1,26.1,14.0,3638109,8508,25986496,15.4,0.0,Rate,False
1,c491099bedbd,PPA,Cas Group,Nationwide Property and Casualty Insurance Company,01/27/24,12/12/23,26.1,26.1,19.8,8502049,15949,42939641,26.6,0.0,Rate,False
1,645ef8b6532f,HO,,Homesite Insurance Company of the Midwest,01/12/24,12/12/23,,18.2,16.5,3401509,16372,20619509,34.4,3.1,Rate,False
1,9d7f1c4a6167,PPA,State Farm Group,State Farm Fire and Casualty Company,01/01/24,12/05/23,,0.0,0.2,38664,10578,19332403,20.4,-15.4,Rate,False
1,9d7f1c4a6167,PPA,State Farm Group,State Farm Mutual Automobile Insurance Company,01/01/24,12/05/23,,0.0,-0.2,-480893,235380,240446388,21.8,-17.8,Rate,False
1,fd0be93846a3,PPA,,,02/18/24,11/27/23,51.3,,,,,,,,Rate,True
1,3d90ed31d779,PPA,State Farm Group,State Farm Fire and Casualty Company,01/15/24,11/13/23,11.9,22.8,9.8,2519306,10876,25621402,15.9,-4.9,Rate,False
1,3d90ed31d779,PPA,State Farm Group,State Farm Mutual Automobile Insurance Company,01/15/24,11/13/23,11.9,11.9,9.1,28433426,244907,312471430,15.0,-5.7,Rate,False
1,3d90ed31d779,PPA,State Farm Group,State Farm Fire and Casualty Company,01/15/24,11/13/23,22.8,22.8,9.8,2519306,10876,25621402,15.9,-4.9,Rate,False
1,3d90ed31d779,PPA,State Farm Group,State Farm Mutual Automobile Insurance Company,01/15/24,11/13/23,22.8,11.9,9.1,28433426,244907,312471430,15.0,-5.7,Rate,False
1,da0abf857931,PPA,,CSAA General Insurance Company,02/04/24,11/02/23,,12.4,12.0,1531991,4631,12795176,15.2,4.9,Rate,False
1,fc60fb4b34ca,HO,Cas Group,Nationwide General Insurance Company,01/15/24,10/06/23,5.3,1.3,1.3,210198,15752,16169086,142.5,-67.4,Rate,False
1,fc60fb4b34ca,HO,Cas Group,Nationwide Mutual Insurance Company,01/15/24,10/06/23,5.3,3.3,3.3,416883,9967,12632814,7.5,0.0,Rate,False
1,fc60fb4b34ca,HO,Cas Group,Nationwide Property and Casualty Insurance Company,01/15/24,10/06/23,5.3,5.3,5.3,362832,5734,6845880,10.2,-1.3,Rate,False
1,fc60fb4b34ca,HO,Cas Group,Nationwide General Insurance Company,01/15/24,10/06/23,3.3,1.3,1.3,210198,15752,16169086,142.5,-67.4,Rate,False
1,fc60fb4b34ca,HO,Cas Group,Nationwide Mutual Insurance Company,01/15/24,10/06/23,3.3,3.3,3.3,416883,9967,12632814,7.5,0.0,Rate,False
1,fc60fb4b34ca,HO,Cas Group,Nationwide Property and Casualty Insurance Company,01/15/24,10/06/23,3.3,5.3,5.3,362832,5734,6845880,10.2,-1.3,Rate,False
1,fc60fb4b34ca,HO,Cas Group,Nationwide General Insurance Company,01/15/24,10/06/23,1.3,1.3,1.3,210198,15752,16169086,142.5,-67.4,Rate,False
1,fc60fb4b34ca,HO,Cas Group,Nationwide Mutual Insurance Company,01/15/24,10/06/23,1.3,3.3,3.3,416883,9967,12632814,7.5,0.0,Rate,False
1,fc60fb4b34ca,HO,Cas Group,Nationwide Property and Casualty Insurance Company,01/15/24,10/06/23,1.3,5.3,5.3,362832,5734,6845880,10.2,-1.3,Rate,False
1,f16d0c7ebc85,HO,,Nutmeg Insurance Company,02/01/24,09/22/23,18.2,18.2,6.9,9936,190,144004,42.6,-14.5,Rate,False
1,c09428522dce,PPA,Amica Mutual Group,Amica Mutual Insurance Company,01/01/24,08/10/23,24.8,24.8,15.0,833065,2975,5553767,111.0,-70.0,Rate,False
1,c3061dcf2e2f,HO,,Lititz Mutual Insurance Company,01/01/24,05/10/23,24.9,24.9,13.6,432459,3333,3176054,15.2,1.3,Rate,False
1,4fedeb351ee3,PPA,Insurance Group,Progressive Direct Insurance Company,04/05/24,02/07/24,7.8,7.8,4.3,106915,5556,2486404,202.9,-56.4,Rate,False
1,4fedeb351ee3,PPA,Insurance Group,Progressive Northern Insurance Company,04/05/24,02/07/24,7.8,7.8,-8.3,-107363,2849,1287327,175.7,-44.5,Rate,False
1,4fedeb351ee3,PPA,Insurance Group,Progressive Direct Insurance Company,04/05/24,02/07/24,7.8,7.8,4.3,106915,5556,2486404,202.9,-56.4,Rate,False
1,4fedeb351ee3,PPA,Insurance Group,Progressive Northern Insurance Company,04/05/24,02/07/24,7.8,7.8,-8.3,-107363,2849,1287327,175.7,-44.5,Rate,False
1,b48893522076,HO,,Windsor-Mount Joy Mutual Insurance Company,03/01/24,02/01/24,7.33,7.33,7.33,364549,4518,4975147,14.39,0.36,Rate,False
1,35544dfcc402,HO,,Foremost Property and Casualty Insurance Company,04/01/24,02/01/24,,58.3,9.9,129284,1569,1305896,14.1,4.6,Rate,False
1,33127b127ff1,HO,,"Foremost Insurance Company  Grand Rapids, Michigan",04/01/24,02/01/24,,22.8,8.4,280355,3141,3337562,0.0,14.8,Rate,False
1,83fd1a59eb87,PPA,,Sentry Select Insurance Company,03/01/24,01/29/24,15.8,15.8,17.5,72587,671,414786,25.2,5.9,Rate,False
1,088919d4b5b2,PPA,,Integon Indemnity Corporation,02/23/24,01/29/24,26.8,26.8,14.9,4852748,10060,37490814,27.7,5.1,Rate,False
1,ba0d736d80f7,HO,,Foremost Property and Casualty Insurance Company,02/15/24,01/29/24,58.3,58.3,9.9,129284,1569,1305896,14.1,4.6,Rate,False
1,5e95edd9e3e4,HO,,"Foremost Insurance Company  Grand Rapids, Michigan",02/15/24,01/29/24,22.8,22.8,8.4,280355,3141,3337562,0.0,14.8,Rate,False
1,3875d835ee75,PPA,,Essentia Insurance Company,04/15/24,01/29/24,24.414,24.414,8.838,208132,4643,2354980,36.97,-6.667,Rate,False
1,1f5ea5628221,HO,,American Modern Property and Casualty Insurance Company,05/08/24,01/25/24,13.3,13.3,9.0,372543,3932,4137338,113.3,0.0,Rate,False
1,27ce033a6ad0,PPA,,Integon National Insurance Company,04/01/24,01/24/24,,0.0,0.0,0,0,0,0.0,0.0,Rate,False
1,a0360987f74f,PPA,,Allstate Property and Casualty Insurance Company,01/29/24,01/24/24,,0.0,0.0,0,20772,73233940,48.0,-7.1,Rate,False
1,c7ffa103a2b6,PPA,,LM General Insurance Company,02/24/24,01/23/24,,31.8,7.7,3287294,14224,42486832,15.0,0.0,Rate,False
1,c7ffa103a2b6,PPA,,LM Insurance Corporation,02/24/24,01/23/24,,31.8,5.9,28203,134,481244,15.0,0.0,Rate,False
1,b3a3807d0c63,HO,,Allstate Vehicle and Property Insurance Company,01/29/24,01/18/24,24.3,24.3,15.0,2556329,15978,17042195,25.8,4.3,Rate,False
1,932f86134a56,PPA,,Encompass Indemnity Company,04/25/24,01/18/24,,21.2,9.4,57641,182,613207,14.7,7.0,Rate,False
1,061716d4c69c,PPA,,Encompass Insurance Company of America,02/19/24,01/17/24,,21.2,10.5,696728,2215,6635507,15.0,6.3,Rate,False
1,49b12947e525,PPA,Ins Group,GEICO Advantage Insurance Company,01/22/24,01/17/24,,9.7,5.5,5191633,38826,94393328,12.5,-1.7,Rate,False
1,49b12947e525,PPA,Ins Group,GEICO Casualty Company,01/22/24,01/17/24,,8.1,5.3,39362,175,742674,9.4,0.8,Rate,False
1,49b12947e525,PPA,Ins Group,GEICO Choice Insurance Company,01/22/24,01/17/24,,16.8,6.7,2047303,9679,30556756,12.5,1.9,Rate,False
1,49b12947e525,PPA,Ins Group,GEICO General Insurance Company,01/22/24,01/17/24,,14.1,8.3,1689439,7221,20354686,19.5,1.0,Rate,False
1,49b12947e525,PPA,Ins Group,GEICO Indemnity Company,01/22/24,01/17/24,,8.1,5.3,248506,1246,4688793,15.0,0.8,Rate,False
1,49b12947e525,PPA,Ins Group,GEICO Secure Insurance Company,01/22/24,01/17/24,,15.4,6.7,634035,2193,9463208,12.5,2.9,Rate,False
1,49b12947e525,PPA,Ins Group,Government Employees Insurance Company,01/22/24,01/17/24,,14.1,8.3,658037,2845,7928154,20.4,1.4,Rate,False
1,6312f1621032,PPA,,National General Assurance Company,02/16/24,01/16/24,,14.5,11.9,160994,665,1517866,19.8,0.0,Rate,False
1,98a7d527747a,PPA,,Nutmeg Insurance Company,03/07/24,01/12/24,,0.0,14.9,66895,414,448959,15.0,2.0,Rate,False
1,395920d1ad7a,HO,,Integon National Insurance Company,04/01/24,01/12/24,,0.0,0.0,0,0,0,0.0,0.0,Rate,False
1,cf0c4cea4b1d,PPA,,LM General Insurance Company,02/24/24,01/11/24,31.8,31.8,7.7,3287294,14224,42486832,15.0,0.0,Rate,False
1,cf0c4cea4b1d,PPA,,LM Insurance Corporation,02/24/24,01/11/24,31.8,31.8,5.9,28203,134,481244,15.0,0.0,Rate,False
1,cf0c4cea4b1d,PPA,,LM General Insurance Company,02/24/24,01/11/24,31.8,31.8,7.7,3287294,14224,42486832,15.0,0.0,Rate,False
1,cf0c4cea4b1d,PPA,,LM Insurance Corporation,02/24/24,01/11/24,31.8,31.8,5.9,28203,134,481244,15.0,0.0,Rate,False
1,fbd09c7a593d,PPA,,,02/12/24,01/10/24,,,,,,,,,Rate,True
1,50fa7b6e50d9,PPA,,Liberty Insurance Corporation,01/16/24,01/10/24,31.8,31.8,8.7,4425,9,50607,11.6,7.5,Rate,False
1,50fa7b6e50d9,PPA,,Liberty Mutual Fire Insurance Company,01/16/24,01/10/24,31.8,31.8,8.0,392676,1126,4911045,20.1,3.9,Rate,False
1,50fa7b6e50d9,PPA,,The First Liberty Insurance Corporation,01/16/24,01/10/24,31.8,31.8,7.8,11906,34,151896,12.3,6.2,Rate,False
1,50fa7b6e50d9,PPA,,Liberty Insurance Corporation,01/16/24,01/10/24,31.8,31.8,8.7,4425,9,50607,11.6,7.5,Rate,False
1,50fa7b6e50d9,PPA,,Liberty Mutual Fire Insurance Company,01/16/24,01/10/24,31.8,31.8,8.0,392676,1126,4911045,20.1,3.9,Rate,False
1,50fa7b6e50d9,PPA,,The First Liberty Insurance Corporation,01/16/24,01/10/24,31.8,31.8,7.8,11906,34,151896,12.3,6.2,Rate,False
1,50fa7b6e50d9,PPA,,Liberty Insurance Corporation,01/16/24,01/10/24,31.8,31.8,8.7,4425,9,50607,11.6,7.5,Rate,False
1,50fa7b6e50d9,PPA,,Liberty Mutual Fire Insurance Company,01/16/24,01/10/24,31.8,31.8,8.0,392676,1126,4911045,20.1,3.9,Rate,False
1,50fa7b6e50d9,PPA,,The First Liberty Insurance Corporation,01/16/24,01/10/24,31.8,31.8,7.8,11906,34,151896,12.3,6.2,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Advantage Insurance Company,01/22/24,01/10/24,15.4,9.7,5.5,5191633,38826,94393328,12.5,-1.7,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Casualty Company,01/22/24,01/10/24,15.4,8.1,5.3,39362,175,742674,9.4,0.8,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Choice Insurance Company,01/22/24,01/10/24,15.4,16.8,6.7,2047303,9679,30556756,12.5,1.9,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO General Insurance Company,01/22/24,01/10/24,15.4,14.1,8.3,1689439,7221,20354686,19.5,1.0,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Indemnity Company,01/22/24,01/10/24,15.4,8.1,5.3,248506,1246,4688793,15.0,0.8,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Secure Insurance Company,01/22/24,01/10/24,15.4,15.4,6.7,634035,2193,9463208,12.5,2.9,Rate,False
1,dcdd23a83998,PPA,Ins Group,Government Employees Insurance Company,01/22/24,01/10/24,15.4,14.1,8.3,658037,2845,7928154,20.4,1.4,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Advantage Insurance Company,01/22/24,01/10/24,16.8,9.7,5.5,5191633,38826,94393328,12.5,-1.7,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Casualty Company,01/22/24,01/10/24,16.8,8.1,5.3,39362,175,742674,9.4,0.8,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Choice Insurance Company,01/22/24,01/10/24,16.8,16.8,6.7,2047303,9679,30556756,12.5,1.9,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO General Insurance Company,01/22/24,01/10/24,16.8,14.1,8.3,1689439,7221,20354686,19.5,1.0,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Indemnity Company,01/22/24,01/10/24,16.8,8.1,5.3,248506,1246,4688793,15.0,0.8,Rate,False
1,dcdd23a83998,PPA,Ins Group,GEICO Secure Insurance Company,01/22/24,01/10/24,16.8,15.4,6.7,634035,2193,9463208,12.5,2.9,Rate,False
